cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,anweight,polintr,psppsgva,actrolga,psppipla,cptppola,polcmpl,trstprl,trstlgl,trstplt,trstprt,lrscale,stfeco,stfgov,stfdem,stfedu,gincdif,prtyban,prtvtdru,ctzcntr,atchctr,edulvla,eduyrs,mainact,emplrel,iorgact,uemp5yr,hinctnta,hincfel
RU,ESS1-9e01,1.0,10.12.2020,368362,ESS8e02_2,8,2.2,253,0.476132035255432,0.141746520996094,4.985758313,0.706713895395103,3,8,1,1,1,,3,3,3,3,5,3,5,3,2,2,,66,1,7,5,14,66,1,1,6,77,1
RU,ESS1-9e01,1.0,10.12.2020,368363,ESS8e02_2,8,2.2,261,1.4283961057663,3.90476107597351,4.985758313,19.4681949948138,3,7,2,1,2,,4,4,3,3,5,3,3,3,4,8,,66,1,3,3,11,66,6,66,6,88,2
RU,ESS1-9e01,1.0,10.12.2020,368364,ESS8e02_2,8,2.2,262,0.952264070510864,0.43547248840332,4.985758313,2.17116057913965,2,3,3,3,3,,6,6,5,5,6,6,7,8,7,2,,66,1,7,5,15,66,1,6,2,10,1
RU,ESS1-9e01,1.0,10.12.2020,368365,ESS8e02_2,8,2.2,263,0.476132035255432,1.20216178894043,4.985758313,5.9936881327807,1,3,2,3,3,,7,6,4,5,88,7,8,8,8,2,,13,1,7,2,11,66,6,66,2,88,3
RU,ESS1-9e01,1.0,10.12.2020,368366,ESS8e02_2,8,2.2,264,0.952264070510864,0.383905321359634,4.985758313,1.91405914737373,3,2,2,2,2,,5,5,4,88,88,88,10,9,5,8,,1,1,10,5,12,66,1,88,1,88,4
RU,ESS1-9e01,1.0,10.12.2020,368367,ESS8e02_2,8,2.2,265,0.476132035255432,1.62601888179779,4.985758313,8.1069371570183,2,3,2,2,2,,7,6,4,6,77,6,6,7,8,2,,66,1,9,3,10,66,1,5,2,7,3
RU,ESS1-9e01,1.0,10.12.2020,368368,ESS8e02_2,8,2.2,266,0.952264070510864,2.60317277908325,4.985758313,12.9787903234896,2,3,2,3,3,,6,7,5,5,88,6,6,6,7,3,,66,2,4,3,10,66,6,66,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,368369,ESS8e02_2,8,2.2,267,0.952264070510864,0.472180098295212,4.985758313,2.35417585030851,3,3,2,3,3,,4,4,4,4,5,7,6,5,6,2,,66,1,7,5,15,66,1,6,1,77,3
RU,ESS1-9e01,1.0,10.12.2020,368370,ESS8e02_2,8,2.2,274,0.476132035255432,0.191952660679817,4.985758313,0.957029573686867,2,2,1,1,1,,1,1,1,1,5,1,1,1,0,1,,66,1,8,5,15,66,1,0,6,77,1
RU,ESS1-9e01,1.0,10.12.2020,368371,ESS8e02_2,8,2.2,275,0.952264070510864,0.283493041992188,4.985758313,1.41342779079021,2,3,1,1,1,,2,2,2,2,5,1,1,1,1,1,,1,1,7,5,15,66,1,0,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,368372,ESS8e02_2,8,2.2,276,0.952264070510864,0.43547248840332,4.985758313,2.17116057913965,2,3,1,1,1,,3,2,1,1,5,1,2,1,3,5,,66,2,9,5,19,66,1,10,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,368373,ESS8e02_2,8,2.2,277,0.476132035255432,0.191952660679817,4.985758313,0.957029573686867,3,1,1,1,1,,1,1,1,1,5,1,1,1,1,2,,66,1,9,5,14,66,1,0,2,77,2
RU,ESS1-9e01,1.0,10.12.2020,368374,ESS8e02_2,8,2.2,287,1.4283961057663,3.82745981216431,4.985758313,19.0827895761716,2,2,1,1,2,,88,2,1,1,3,3,3,4,6,1,,6,1,9,3,13,66,1,0,1,10,1
RU,ESS1-9e01,1.0,10.12.2020,368375,ESS8e02_2,8,2.2,288,0.476132035255432,0.37337601184845,4.985758313,1.86156255494819,2,3,1,2,2,,3,3,2,2,5,3,3,3,4,2,,66,1,8,5,13,66,1,0,2,88,8
RU,ESS1-9e01,1.0,10.12.2020,368376,ESS8e02_2,8,2.2,289,0.952264070510864,0.43547248840332,4.985758313,2.17116057913965,3,2,2,3,2,,3,6,5,5,88,6,5,4,6,2,,66,1,7,5,14,66,1,4,2,88,2
RU,ESS1-9e01,1.0,10.12.2020,368377,ESS8e02_2,8,2.2,290,1.4283961057663,4.00043392181396,4.985758313,19.9451966812912,2,3,1,2,2,,6,5,5,4,4,3,5,4,5,2,,1,1,2,3,12,66,1,10,6,10,1
RU,ESS1-9e01,1.0,10.12.2020,368378,ESS8e02_2,8,2.2,291,0.952264070510864,0.383905321359634,4.985758313,1.91405914737373,2,3,2,3,2,,3,88,4,3,4,3,5,4,5,2,,66,1,4,5,13,66,6,66,2,77,3
RU,ESS1-9e01,1.0,10.12.2020,368379,ESS8e02_2,8,2.2,292,0.476132035255432,1.27908778190613,4.985758313,6.37722254169521,3,1,1,2,1,,2,3,2,2,4,4,6,4,4,3,,66,1,2,3,10,66,1,5,6,3,4
RU,ESS1-9e01,1.0,10.12.2020,368380,ESS8e02_2,8,2.2,293,0.952264070510864,0.746752023696899,4.985758313,3.72312510989639,2,3,3,1,3,,1,1,0,0,5,5,2,3,3,3,,66,2,3,5,16,66,1,3,2,77,3
RU,ESS1-9e01,1.0,10.12.2020,368381,ESS8e02_2,8,2.2,294,0.952264070510864,0.383905321359634,4.985758313,1.91405914737373,3,2,2,2,3,,3,4,3,2,4,5,4,4,3,2,,1,1,4,5,16,66,1,2,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368382,ESS8e02_2,8,2.2,300,0.952264070510864,0.746752023696899,4.985758313,3.72312510989639,2,1,1,1,2,,0,3,0,1,5,1,0,0,3,2,,11,1,3,5,16,66,1,8,6,10,1
RU,ESS1-9e01,1.0,10.12.2020,368383,ESS8e02_2,8,2.2,301,0.952264070510864,2.60317277908325,4.985758313,12.9787903234896,4,5,2,1,2,,7,9,2,2,8,8,6,7,8,2,,66,1,7,3,11,66,6,66,6,3,2
RU,ESS1-9e01,1.0,10.12.2020,368384,ESS8e02_2,8,2.2,302,0.476132035255432,1.30158638954163,4.985758313,6.48939516174482,3,3,4,3,3,,3,4,4,3,4,5,5,4,6,5,,66,1,7,3,11,66,1,7,6,1,2
RU,ESS1-9e01,1.0,10.12.2020,368385,ESS8e02_2,8,2.2,303,0.476132035255432,0.141746520996094,4.985758313,0.706713895395103,2,3,2,2,2,,4,6,7,3,5,3,5,3,4,3,,66,1,4,5,15,66,1,2,6,4,3
RU,ESS1-9e01,1.0,10.12.2020,368386,ESS8e02_2,8,2.2,313,0.476132035255432,0.236090049147606,4.985758313,1.17708792515425,3,2,2,3,2,,2,4,4,4,6,5,5,5,7,2,,1,1,1,5,15,66,6,66,6,77,7
RU,ESS1-9e01,1.0,10.12.2020,368387,ESS8e02_2,8,2.2,314,0.476132035255432,0.191952660679817,4.985758313,0.957029573686867,3,2,7,2,2,,6,7,5,3,7,5,2,2,5,2,,1,1,10,5,13,66,1,5,6,77,1
RU,ESS1-9e01,1.0,10.12.2020,368388,ESS8e02_2,8,2.2,315,0.476132035255432,4.00043392181396,4.985758313,19.9451966812912,3,2,2,1,1,,6,2,1,1,7,2,1,1,2,3,,1,1,10,3,14,66,1,0,6,7,1
RU,ESS1-9e01,1.0,10.12.2020,368389,ESS8e02_2,8,2.2,326,1.4283961057663,3.82745981216431,4.985758313,19.0827895761716,3,3,3,3,2,,9,9,8,8,5,5,7,8,5,2,,66,1,9,3,11,66,6,66,6,88,2
RU,ESS1-9e01,1.0,10.12.2020,368390,ESS8e02_2,8,2.2,327,0.952264070510864,0.43547248840332,4.985758313,2.17116057913965,1,1,4,3,2,,1,1,1,1,2,7,9,3,2,1,,20,1,10,5,16,66,1,5,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368391,ESS8e02_2,8,2.2,328,0.952264070510864,0.283493041992188,4.985758313,1.41342779079021,2,3,3,3,2,,6,6,6,6,5,5,88,5,5,3,,1,1,10,5,11,66,1,88,6,2,2
RU,ESS1-9e01,1.0,10.12.2020,368392,ESS8e02_2,8,2.2,329,0.952264070510864,0.746752023696899,4.985758313,3.72312510989639,3,3,2,2,2,,6,6,2,2,88,4,4,3,3,4,,66,1,9,5,17,66,1,3,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368393,ESS8e02_2,8,2.2,330,0.476132035255432,0.191952660679817,4.985758313,0.957029573686867,1,4,3,3,3,,7,5,3,3,5,3,6,5,3,3,,1,1,9,5,14,66,1,3,1,7,2
RU,ESS1-9e01,1.0,10.12.2020,368394,ESS8e02_2,8,2.2,340,1.58762526512146,4.00043392181396,4.985758313,19.9451966812912,2,2,3,2,3,,0,0,2,2,5,3,5,5,4,2,,66,1,10,3,11,66,6,66,6,10,1
RU,ESS1-9e01,1.0,10.12.2020,368395,ESS8e02_2,8,2.2,342,1.58762526512146,4.00043392181396,4.985758313,19.9451966812912,2,3,3,3,3,,4,0,5,5,2,6,7,7,5,3,,66,1,10,3,11,66,6,66,6,10,1
RU,ESS1-9e01,1.0,10.12.2020,368396,ESS8e02_2,8,2.2,344,1.58762526512146,1.35481953620911,4.985758313,6.75480276526936,2,3,3,3,3,,2,0,3,3,7,4,4,5,4,2,,66,1,10,5,16,66,6,66,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,368397,ESS8e02_2,8,2.2,346,1.05841672420502,0.600304007530212,4.985758313,2.99297069587097,3,2,3,2,3,,0,0,2,2,3,2,3,5,3,2,,66,1,10,5,13,66,1,0,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368398,ESS8e02_2,8,2.2,348,1.58762526512146,0.900455951690674,4.985758313,4.4894557466321,3,2,2,2,2,,3,0,3,3,5,3,5,5,2,3,,66,1,10,5,13,66,1,0,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368399,ESS8e02_2,8,2.2,350,1.58762526512146,1.35481953620911,4.985758313,6.75480276526936,2,2,3,2,3,,1,0,2,2,7,2,4,6,3,2,,66,1,10,5,16,66,1,0,6,8,3
RU,ESS1-9e01,1.0,10.12.2020,368400,ESS8e02_2,8,2.2,351,1.58762526512146,0.900455951690674,4.985758313,4.4894557466321,2,1,2,1,2,,0,0,0,0,0,2,0,0,4,1,,66,1,10,5,15,66,1,0,6,8,3
RU,ESS1-9e01,1.0,10.12.2020,368401,ESS8e02_2,8,2.2,352,1.58762526512146,3.98133850097656,4.985758313,19.8499915281109,2,2,1,1,1,,8,8,7,7,88,6,8,8,3,2,,88,1,7,3,11,1,1,0,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368402,ESS8e02_2,8,2.2,353,1.05841672420502,0.600304007530212,4.985758313,2.99297069587097,2,2,3,2,2,,9,10,9,9,8,8,10,8,9,1,,66,1,10,5,13,66,6,66,2,7,3
RU,ESS1-9e01,1.0,10.12.2020,368403,ESS8e02_2,8,2.2,354,1.05841672420502,0.34289139509201,4.985758313,1.70957362353616,1,3,1,1,1,,8,10,7,7,88,5,7,6,8,1,,1,1,10,5,12,1,1,8,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368404,ESS8e02_2,8,2.2,355,2.11683344841003,1.8064261674881,4.985758313,9.00640428137451,2,2,1,1,1,,9,10,6,6,8,6,9,6,2,2,,15,1,10,5,14,66,6,66,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368405,ESS8e02_2,8,2.2,356,1.05841672420502,0.600304007530212,4.985758313,2.99297069587097,1,2,2,2,2,,5,8,5,5,7,7,9,6,5,2,,1,1,9,5,15,1,1,7,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,368406,ESS8e02_2,8,2.2,360,2.11683344841003,4.00043392181396,4.985758313,19.9451966812912,1,2,3,2,4,,5,5,2,2,2,2,2,1,3,1,,66,1,7,3,11,66,1,3,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,368407,ESS8e02_2,8,2.2,367,1.05841672420502,0.526713728904724,4.985758313,2.62606735245796,3,1,1,1,2,,5,6,2,1,5,4,6,3,6,2,,1,1,8,5,16,66,1,0,6,8,3
RU,ESS1-9e01,1.0,10.12.2020,368408,ESS8e02_2,8,2.2,369,1.58762526512146,0.696512997150421,4.985758313,3.47264546565526,3,1,1,1,1,,6,7,3,3,88,7,8,88,7,2,,66,1,7,5,16,8,2,10,2,10,2
RU,ESS1-9e01,1.0,10.12.2020,368409,ESS8e02_2,8,2.2,371,1.58762526512146,0.790070712566376,4.985758313,3.93910162303564,1,3,1,3,5,,7,2,1,1,5,4,8,6,3,1,,1,1,10,5,14,66,1,0,2,5,4
RU,ESS1-9e01,1.0,10.12.2020,368410,ESS8e02_2,8,2.2,373,0.529208362102509,0.300152003765106,4.985758313,1.49648534793549,3,2,1,2,2,,4,2,1,0,3,4,3,2,7,2,,66,1,8,5,16,2,1,1,6,6,3
RU,ESS1-9e01,1.0,10.12.2020,368411,ESS8e02_2,8,2.2,374,1.05841672420502,0.34289139509201,4.985758313,1.70957362353616,2,3,1,2,1,,1,2,5,3,8,3,3,4,5,1,,6,1,9,5,15,66,1,3,2,7,2
RU,ESS1-9e01,1.0,10.12.2020,368412,ESS8e02_2,8,2.2,378,1.58762526512146,0.790070712566376,4.985758313,3.93910162303564,2,1,4,1,1,,0,0,0,1,2,0,0,0,1,3,,88,1,8,5,15,66,2,10,6,10,1
RU,ESS1-9e01,1.0,10.12.2020,368413,ESS8e02_2,8,2.2,379,0.529208362102509,0.451606541872025,4.985758313,2.25160107034363,3,2,3,2,3,,4,88,4,5,10,3,10,6,6,3,,66,1,8,5,14,1,1,1,1,7,2
RU,ESS1-9e01,1.0,10.12.2020,368414,ESS8e02_2,8,2.2,381,1.58762526512146,0.900455951690674,4.985758313,4.4894557466321,3,2,2,1,3,,1,5,5,2,9,1,5,5,4,1,,88,1,7,5,18,2,1,3,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368415,ESS8e02_2,8,2.2,388,1.58762526512146,0.696512997150421,4.985758313,3.47264546565526,3,2,2,2,2,,5,4,3,4,7,2,6,5,5,3,,1,1,7,5,20,66,1,6,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368416,ESS8e02_2,8,2.2,389,1.05841672420502,0.464341968297958,4.985758313,2.31509682851633,3,1,1,1,1,,4,4,2,2,4,3,4,2,2,3,,66,1,10,5,15,66,1,7,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368417,ESS8e02_2,8,2.2,393,1.05841672420502,1.06729435920715,4.985758313,5.32127172383507,4,1,1,1,1,,3,0,0,0,2,3,3,3,5,1,,66,1,9,2,10,66,1,0,2,8,4
RU,ESS1-9e01,1.0,10.12.2020,368418,ESS8e02_2,8,2.2,395,1.58762526512146,0.696512997150421,4.985758313,3.47264546565526,2,1,4,3,4,,7,7,5,5,6,6,6,3,6,2,,1,1,5,5,19,66,1,8,6,10,1
RU,ESS1-9e01,1.0,10.12.2020,368419,ESS8e02_2,8,2.2,396,1.58762526512146,0.514337003231049,4.985758313,2.56435998954271,2,3,3,3,3,,6,4,2,2,4,2,7,5,4,2,,66,1,9,5,17,66,1,7,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368420,ESS8e02_2,8,2.2,397,1.05841672420502,3.93341326713562,4.985758313,19.6110478950859,2,1,3,2,3,,5,77,2,2,88,0,77,77,5,2,,66,1,5,3,11,66,1,4,1,8,3
RU,ESS1-9e01,1.0,10.12.2020,368421,ESS8e02_2,8,2.2,401,1.05841672420502,0.903213083744049,4.985758313,4.50320214068726,3,2,2,1,1,,5,5,1,1,4,2,5,4,6,4,,66,1,3,5,20,66,1,88,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,368422,ESS8e02_2,8,2.2,405,1.05841672420502,0.464341968297958,4.985758313,2.31509682851633,3,2,3,2,3,,3,2,1,2,5,2,2,3,1,1,,66,1,8,5,14,66,1,1,6,88,2
RU,ESS1-9e01,1.0,10.12.2020,368423,ESS8e02_2,8,2.2,406,0.529208362102509,0.171445697546005,4.985758313,0.854786811768079,3,1,1,1,2,,0,0,0,0,5,2,1,2,1,1,,66,1,8,5,14,66,1,1,6,6,2
RU,ESS1-9e01,1.0,10.12.2020,368424,ESS8e02_2,8,2.2,408,0.529208362102509,0.171445697546005,4.985758313,0.854786811768079,2,2,4,2,4,,2,1,1,1,5,2,1,2,2,1,,66,1,10,5,18,66,1,3,2,5,1
RU,ESS1-9e01,1.0,10.12.2020,368425,ESS8e02_2,8,2.2,409,0.529208362102509,0.285556077957153,4.985758313,1.42371358950255,3,1,1,1,1,,2,0,1,3,1,5,2,3,2,1,,1,1,9,5,17,66,1,7,6,6,2
RU,ESS1-9e01,1.0,10.12.2020,368426,ESS8e02_2,8,2.2,412,1.05841672420502,0.571112155914307,4.985758313,2.84742717900511,1,3,5,3,5,,4,3,1,3,4,3,1,5,3,1,,66,1,10,5,20,66,1,2,6,8,3
RU,ESS1-9e01,1.0,10.12.2020,368427,ESS8e02_2,8,2.2,417,1.58762526512146,0.696512997150421,4.985758313,3.47264546565526,2,8,8,3,3,,88,88,88,88,77,3,88,88,2,2,,66,1,10,5,15,1,1,7,2,77,3
RU,ESS1-9e01,1.0,10.12.2020,368428,ESS8e02_2,8,2.2,418,0.529208362102509,0.451606541872025,4.985758313,2.25160107034363,4,3,8,2,1,,88,0,1,2,88,6,1,4,6,1,,66,1,10,5,15,66,1,3,6,6,4
RU,ESS1-9e01,1.0,10.12.2020,368429,ESS8e02_2,8,2.2,420,1.58762526512146,0.696512997150421,4.985758313,3.47264546565526,2,1,1,1,1,,5,3,0,3,5,4,4,4,5,2,,66,1,10,5,16,66,1,0,2,8,2
RU,ESS1-9e01,1.0,10.12.2020,368430,ESS8e02_2,8,2.2,422,1.05841672420502,3.09417176246643,4.985758313,15.4267925865669,1,3,5,3,3,,5,3,5,10,88,8,10,8,8,1,,1,1,10,3,11,66,1,4,6,4,3
RU,ESS1-9e01,1.0,10.12.2020,368431,ESS8e02_2,8,2.2,424,1.05841672420502,0.600304007530212,4.985758313,2.99297069587097,2,1,2,2,3,,5,3,3,3,5,4,6,6,4,3,,66,1,8,5,15,66,1,0,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,368432,ESS8e02_2,8,2.2,426,1.05841672420502,3.08626651763916,4.985758313,15.387378946453,4,8,8,8,3,,8,7,5,5,88,3,4,3,2,2,,66,1,8,3,15,66,1,3,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368433,ESS8e02_2,8,2.2,431,1.58762526512146,4.00043392181396,4.985758313,19.9451966812912,4,1,1,2,1,,5,5,2,2,88,2,5,4,4,1,,66,1,7,3,12,66,1,3,6,8,4
RU,ESS1-9e01,1.0,10.12.2020,368434,ESS8e02_2,8,2.2,432,1.58762526512146,0.900455951690674,4.985758313,4.4894557466321,2,2,2,2,3,,6,5,3,3,7,3,6,4,4,2,,66,1,7,5,16,66,1,3,6,10,1
RU,ESS1-9e01,1.0,10.12.2020,368435,ESS8e02_2,8,2.2,433,0.529208362102509,0.451606541872025,4.985758313,2.25160107034363,3,3,2,3,2,,4,3,3,3,4,3,5,5,5,4,,66,1,5,5,16,66,1,6,2,77,2
RU,ESS1-9e01,1.0,10.12.2020,368436,ESS8e02_2,8,2.2,434,0.529208362102509,0.451606541872025,4.985758313,2.25160107034363,3,3,2,2,2,,7,7,6,5,4,4,7,6,6,1,,1,1,8,5,14,66,2,10,1,5,3
RU,ESS1-9e01,1.0,10.12.2020,368437,ESS8e02_2,8,2.2,436,0.529208362102509,1.54313325881958,4.985758313,7.6936894732265,2,2,2,3,2,,4,4,4,4,7,3,3,5,3,4,,66,1,5,3,14,66,1,1,1,77,1
RU,ESS1-9e01,1.0,10.12.2020,368438,ESS8e02_2,8,2.2,443,1.05841672420502,0.526713728904724,4.985758313,2.62606735245796,2,2,2,2,1,,2,4,4,5,8,3,7,4,5,2,,1,1,8,5,13,66,1,0,2,77,3
RU,ESS1-9e01,1.0,10.12.2020,368439,ESS8e02_2,8,2.2,444,0.529208362102509,1.54313325881958,4.985758313,7.6936894732265,3,2,1,2,1,,88,0,4,4,88,4,5,3,7,2,,66,1,3,3,10,66,1,0,2,88,3
RU,ESS1-9e01,1.0,10.12.2020,368440,ESS8e02_2,8,2.2,446,0.529208362102509,0.171445697546005,4.985758313,0.854786811768079,4,1,1,1,1,,88,2,2,88,88,2,6,6,7,2,,66,1,7,5,12,66,1,0,2,8,2
RU,ESS1-9e01,1.0,10.12.2020,368441,ESS8e02_2,8,2.2,448,0.529208362102509,0.232170984148979,4.985758313,1.15754841425816,2,1,2,1,3,,1,1,0,1,8,1,2,0,2,1,,6,1,3,5,16,66,1,2,2,5,3
RU,ESS1-9e01,1.0,10.12.2020,368442,ESS8e02_2,8,2.2,453,1.05841672420502,3.14859676361084,4.985758313,15.6981424884576,4,1,1,1,1,,88,4,2,88,88,3,88,88,8,3,,66,1,7,3,11,66,1,0,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,368443,ESS8e02_2,8,2.2,460,0.529208362102509,0.171445697546005,4.985758313,0.854786811768079,2,5,1,2,2,,5,2,1,7,5,4,7,7,4,3,,1,1,7,5,15,66,1,2,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,368444,ESS8e02_2,8,2.2,461,1.05841672420502,0.34289139509201,4.985758313,1.70957362353616,2,5,1,2,2,,8,6,5,7,5,4,7,6,5,3,,1,1,7,5,15,1,1,2,6,8,2
RU,ESS1-9e01,1.0,10.12.2020,368445,ESS8e02_2,8,2.2,463,0.529208362102509,0.171445697546005,4.985758313,0.854786811768079,2,3,1,2,1,,1,88,88,88,4,3,88,88,5,2,,1,1,9,5,14,66,1,1,6,5,2
RU,ESS1-9e01,1.0,10.12.2020,368446,ESS8e02_2,8,2.2,464,0.529208362102509,0.300152003765106,4.985758313,1.49648534793549,2,3,2,3,3,,4,4,3,4,2,3,4,5,3,2,,2,1,8,5,16,66,1,2,2,8,2
RU,ESS1-9e01,1.0,10.12.2020,368447,ESS8e02_2,8,2.2,465,2.11683344841003,0.928683936595917,4.985758313,4.63019365703266,3,2,1,2,1,,3,3,3,1,88,1,2,0,3,3,,66,1,7,5,13,66,1,1,6,9,2
RU,ESS1-9e01,1.0,10.12.2020,368448,ESS8e02_2,8,2.2,466,2.64604210853577,0.85722827911377,4.985758313,4.27393301873016,2,2,3,2,5,,7,7,5,5,4,5,8,7,7,1,,1,1,8,5,12,66,1,9,6,10,2
RU,ESS1-9e01,1.0,10.12.2020,368449,ESS8e02_2,8,2.2,468,0.529208362102509,0.232170984148979,4.985758313,1.15754841425816,3,2,1,2,2,,4,3,4,5,5,2,7,7,4,3,,13,1,7,5,13,66,1,1,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,368450,ESS8e02_2,8,2.2,469,1.05783045291901,0.426464557647705,4.985758313,2.12624921349191,3,3,2,3,3,,4,8,5,4,88,5,7,7,9,2,,1,1,9,5,15,1,1,2,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,368451,ESS8e02_2,8,2.2,470,1.05783045291901,0.426464557647705,4.985758313,2.12624921349191,4,1,1,1,1,,1,4,2,1,88,2,4,88,88,1,,66,1,7,5,16,1,1,4,6,6,3
RU,ESS1-9e01,1.0,10.12.2020,368452,ESS8e02_2,8,2.2,471,0.528915226459503,0.275667637586594,4.985758313,1.37441221572243,4,1,1,1,1,,5,3,0,2,5,0,0,0,88,8,,66,1,8,5,12,66,1,0,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,368453,ESS8e02_2,8,2.2,472,0.528915226459503,0.414767473936081,4.985758313,2.06793038113883,4,2,2,2,2,,4,7,2,3,88,4,7,9,10,1,,66,1,9,5,14,66,1,2,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,368454,ESS8e02_2,8,2.2,473,0.528915226459503,1.80627620220184,4.985758313,9.00565659070191,3,2,2,2,2,,0,3,0,0,88,3,4,5,88,1,,66,1,8,3,12,1,1,2,6,77,3
RU,ESS1-9e01,1.0,10.12.2020,368455,ESS8e02_2,8,2.2,474,0.528915226459503,1.44587886333466,4.985758313,7.20880256246175,4,1,1,1,1,,88,5,0,0,88,2,88,88,7,1,,66,1,9,3,10,1,1,0,6,2,3
RU,ESS1-9e01,1.0,10.12.2020,368456,ESS8e02_2,8,2.2,475,0.528915226459503,1.41725540161133,4.985758313,7.06609290022783,4,1,1,1,1,,0,0,0,0,88,0,2,4,88,1,,66,1,10,3,11,66,1,0,1,77,7
RU,ESS1-9e01,1.0,10.12.2020,368457,ESS8e02_2,8,2.2,476,1.58674561977386,2.80235147476196,4.985758313,13.9718471612423,2,3,3,3,3,,7,8,7,6,8,7,9,9,10,2,,1,1,10,3,10,66,1,0,6,7,2
RU,ESS1-9e01,1.0,10.12.2020,368458,ESS8e02_2,8,2.2,479,1.05783045291901,0.483748316764832,4.985758313,2.41185219171002,4,1,1,1,1,,2,4,2,2,88,3,1,0,1,1,,66,1,88,5,13,66,1,0,1,6,2
RU,ESS1-9e01,1.0,10.12.2020,368459,ESS8e02_2,8,2.2,480,1.05783045291901,0.483748316764832,4.985758313,2.41185219171002,3,3,1,2,2,,8,9,4,3,5,5,5,6,5,4,,66,1,6,5,13,66,2,10,6,77,1
RU,ESS1-9e01,1.0,10.12.2020,368460,ESS8e02_2,8,2.2,481,1.05783045291901,0.524525225162506,4.985758313,2.61515600173216,3,1,1,1,1,,3,1,3,3,6,3,5,5,2,3,,1,1,7,5,12,66,1,1,6,2,4
RU,ESS1-9e01,1.0,10.12.2020,368461,ESS8e02_2,8,2.2,482,1.58674561977386,3.99635314941406,4.985758313,19.9248509363749,4,1,1,1,1,,1,1,1,1,4,4,5,4,5,2,,66,1,7,3,11,66,1,0,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,368462,ESS8e02_2,8,2.2,483,0.528915226459503,1.42088568210602,4.985758313,7.08419260138275,3,1,1,1,1,,1,3,2,1,4,6,4,4,5,2,,2,1,4,3,12,66,1,0,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,368463,ESS8e02_2,8,2.2,484,0.528915226459503,1.42088568210602,4.985758313,7.08419260138275,3,3,1,1,4,,3,5,4,3,8,6,3,5,6,2,,1,1,5,3,12,66,1,0,6,1,3
RU,ESS1-9e01,1.0,10.12.2020,368464,ESS8e02_2,8,2.2,485,1.05783045291901,4.00043392181396,4.985758313,19.9451966812912,3,1,1,1,2,,1,1,1,1,88,5,3,6,5,2,,66,1,4,3,12,66,1,0,1,8,2
RU,ESS1-9e01,1.0,10.12.2020,368465,ESS8e02_2,8,2.2,486,1.05783045291901,4.00043392181396,4.985758313,19.9451966812912,3,1,1,1,2,,1,1,1,1,5,7,5,5,6,3,,1,1,4,3,10,66,1,0,6,7,3
RU,ESS1-9e01,1.0,10.12.2020,368466,ESS8e02_2,8,2.2,487,1.05783045291901,2.92409157752991,4.985758313,14.578813890643,2,1,1,1,1,,5,5,2,1,4,5,5,3,4,2,,2,1,4,2,8,66,1,2,6,1,4
RU,ESS1-9e01,1.0,10.12.2020,368467,ESS8e02_2,8,2.2,489,1.05783045291901,0.426464557647705,4.985758313,2.12624921349191,3,1,1,1,2,,1,3,2,1,4,5,6,4,7,3,,11,1,4,5,12,66,1,0,2,8,2
RU,ESS1-9e01,1.0,10.12.2020,368468,ESS8e02_2,8,2.2,493,0.528915226459503,0.275667637586594,4.985758313,1.37441221572243,2,1,1,1,2,,3,6,2,3,88,2,4,1,5,1,,66,1,8,5,15,66,1,3,6,77,2
RU,ESS1-9e01,1.0,10.12.2020,368469,ESS8e02_2,8,2.2,494,0.528915226459503,0.275667637586594,4.985758313,1.37441221572243,3,2,2,1,3,,6,8,5,5,77,4,3,4,3,2,,66,1,7,5,16,66,1,5,1,88,2
